"mean_time_sec";"1.0521634101867676"
"mean_time_millisec";"1052.1634101867676"
"mean_time_min";"0.017536056836446125"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.006400583763196292"
"mean_sum";"0.9571172891063119"
"mean_sum_per";"95.712"
"std_sum";"0.017187619133591674"
"mean_prod";"0.9571172891063119"
"mean_prod_per";"95.712"
"std_prod";"0.017187619133591674"
"mean_max";"0.9571172891063119"
"mean_max_per";"95.712"
"std_max";"0.017187619133591674"
"best_mean_rule";"sum"
"BEST_MEAN";"0.9571172891063119"
"BEST_MEAN_per";"95.712"
"best_mean_std";"0.017187619133591674"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.9792387543252595"
"best_fold_accuracy_per";"97.924"
"best_params";"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 800}"
