"mean_time_sec";"1.5141855239868165"
"mean_time_millisec";"1514.1855239868164"
"mean_time_min";"0.025236425399780275"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.018038471689938235"
"mean_sum";"0.4373333333333333"
"mean_sum_per";"43.733"
"std_sum";"0.04249967320135793"
"mean_prod";"0.23466666666666666"
"mean_prod_per";"23.467"
"std_prod";"0.006531972647421809"
"mean_max";"0.304"
"mean_max_per";"30.4"
"std_max";"0.07273696905059124"
"best_mean_rule";"sum"
"BEST_MEAN";"0.4373333333333333"
"BEST_MEAN_per";"43.733"
"best_mean_std";"0.04249967320135793"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.49333333333333335"
"best_fold_accuracy_per";"49.333"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'best'}"
