"mean_time_sec";"2.379530906677246"
"mean_time_millisec";"2379.530906677246"
"mean_time_min";"0.03965884844462077"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.003904802185744161"
"mean_sum";"0.792"
"mean_sum_per";"79.2"
"std_sum";"0.06115917301962516"
"mean_prod";"0.784"
"mean_prod_per";"78.4"
"std_prod";"0.07125540915139941"
"mean_max";"0.76"
"mean_max_per";"76.0"
"std_max";"0.06477310827461932"
"best_mean_rule";"sum"
"BEST_MEAN";"0.792"
"BEST_MEAN_per";"79.2"
"best_mean_std";"0.06115917301962516"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.88"
"best_fold_accuracy_per";"88.0"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.0001, 'momentum': 0.9, 'solver': 'adam'}"
