"mean_time_sec";"0.022766923904418944"
"mean_time_millisec";"22.766923904418945"
"mean_time_min";"0.00037944873174031575"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.012143472503018926"
"mean_sum";"0.696"
"mean_sum_per";"69.6"
"std_sum";"0.06661331198291624"
"mean_prod";"0.6799999999999999"
"mean_prod_per";"68.0"
"std_prod";"0.06422183775355894"
"mean_max";"0.6533333333333333"
"mean_max_per";"65.333"
"std_max";"0.06422183775355893"
"best_mean_rule";"sum"
"BEST_MEAN";"0.696"
"BEST_MEAN_per";"69.6"
"best_mean_std";"0.06661331198291624"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8266666666666667"
"best_fold_accuracy_per";"82.667"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
