"mean_time_sec";"0.05559253692626953"
"mean_time_millisec";"55.59253692626953"
"mean_time_min";"0.0009265422821044921"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0006409168403051621"
"mean_sum";"0.4879999999999999"
"mean_sum_per";"48.8"
"std_sum";"0.08288144142890695"
"mean_prod";"0.296"
"mean_prod_per";"29.6"
"std_prod";"0.01959591794226541"
"mean_max";"0.4453333333333333"
"mean_max_per";"44.533"
"std_max";"0.036368484525295626"
"best_mean_rule";"sum"
"BEST_MEAN";"0.4879999999999999"
"BEST_MEAN_per";"48.8"
"best_mean_std";"0.08288144142890695"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.6133333333333333"
"best_fold_accuracy_per";"61.333"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'random'}"
