"mean_time_sec";"0.08837676048278809"
"mean_time_millisec";"88.37676048278809"
"mean_time_min";"0.0014729460080464682"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.001607420910572749"
"mean_sum";"0.576"
"mean_sum_per";"57.6"
"std_sum";"0.05293182197674453"
"mean_prod";"0.2826666666666666"
"mean_prod_per";"28.267"
"std_prod";"0.03617242657666809"
"mean_max";"0.4613333333333333"
"mean_max_per";"46.133"
"std_max";"0.03109841010584161"
"best_mean_rule";"sum"
"BEST_MEAN";"0.576"
"BEST_MEAN_per";"57.6"
"best_mean_std";"0.05293182197674453"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.64"
"best_fold_accuracy_per";"64.0"
"best_params";"{'criterion': 'gini', 'max_depth': 10, 'splitter': 'best'}"
