"mean_time_sec";"0.4174215793609619"
"mean_time_millisec";"417.4215793609619"
"mean_time_min";"0.006957026322682699"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.029710913564688322"
"mean_sum";"0.4586666666666666"
"mean_sum_per";"45.867"
"std_sum";"0.021664102412362548"
"mean_prod";"0.29333333333333333"
"mean_prod_per";"29.333"
"std_prod";"0.03265986323710904"
"mean_max";"0.4026666666666666"
"mean_max_per";"40.267"
"std_max";"0.027194770739161506"
"best_mean_rule";"sum"
"BEST_MEAN";"0.4586666666666666"
"BEST_MEAN_per";"45.867"
"best_mean_std";"0.021664102412362548"
"best_fold";"3"
"best_rule";"sum"
"best_fold_accuracy";"0.48"
"best_fold_accuracy_per";"48.0"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'splitter': 'best'}"
