"mean_time_sec";"0.04806399345397949"
"mean_time_millisec";"48.06399345397949"
"mean_time_min";"0.0008010665575663248"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.022920002496394053"
"mean_sum";"0.72"
"mean_sum_per";"72.0"
"std_sum";"0.08305286134611965"
"mean_prod";"0.6693333333333333"
"mean_prod_per";"66.933"
"std_prod";"0.04945929864264375"
"mean_max";"0.7093333333333334"
"mean_max_per";"70.933"
"std_max";"0.05986651818838305"
"best_mean_rule";"sum"
"BEST_MEAN";"0.72"
"BEST_MEAN_per";"72.0"
"best_mean_std";"0.08305286134611965"
"best_fold";"0"
"best_rule";"sum"
"best_fold_accuracy";"0.8266666666666667"
"best_fold_accuracy_per";"82.667"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}"
