"mean_time_sec";"0.8198428153991699"
"mean_time_millisec";"819.8428153991699"
"mean_time_min";"0.013664046923319498"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.01598520795717292"
"mean_sum";"0.9626536212862428"
"mean_sum_per";"96.265"
"std_sum";"0.01554061821278122"
"mean_prod";"0.9626536212862428"
"mean_prod_per";"96.265"
"std_prod";"0.01554061821278122"
"mean_max";"0.9626536212862428"
"mean_max_per";"96.265"
"std_max";"0.01554061821278122"
"best_mean_rule";"sum"
"BEST_MEAN";"0.9626536212862428"
"BEST_MEAN_per";"96.265"
"best_mean_std";"0.01554061821278122"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.986159169550173"
"best_fold_accuracy_per";"98.616"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 600}"
