"mean_time_sec";"0.011370992660522461"
"mean_time_millisec";"11.370992660522461"
"mean_time_min";"0.000189516544342041"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0006185429278434942"
"mean_sum";"0.6186666666666667"
"mean_sum_per";"61.867"
"std_sum";"0.031098410105841596"
"mean_prod";"0.6186666666666667"
"mean_prod_per";"61.867"
"std_prod";"0.031098410105841596"
"mean_max";"0.6186666666666667"
"mean_max_per";"61.867"
"std_max";"0.031098410105841596"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6186666666666667"
"BEST_MEAN_per";"61.867"
"best_mean_std";"0.031098410105841596"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.6533333333333333"
"best_fold_accuracy_per";"65.333"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
