"mean_time_sec";"0.9038999557495118"
"mean_time_millisec";"903.8999557495117"
"mean_time_min";"0.015064999262491862"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0005611183644860115"
"mean_sum";"0.7626666666666667"
"mean_sum_per";"76.267"
"std_sum";"0.052255781179374496"
"mean_prod";"0.7600000000000001"
"mean_prod_per";"76.0"
"std_prod";"0.06080935600528737"
"mean_max";"0.7333333333333334"
"mean_max_per";"73.333"
"std_max";"0.054650404085117864"
"best_mean_rule";"sum"
"BEST_MEAN";"0.7626666666666667"
"BEST_MEAN_per";"76.267"
"best_mean_std";"0.052255781179374496"
"best_fold";"3"
"best_rule";"prod"
"best_fold_accuracy";"0.8533333333333334"
"best_fold_accuracy_per";"85.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.1, 'solver': 'sgd'}"
