"mean_time_sec";"1.4717380046844482"
"mean_time_millisec";"1471.7380046844482"
"mean_time_min";"0.024528966744740803"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.0047870825648321565"
"mean_sum";"0.744"
"mean_sum_per";"74.4"
"std_sum";"0.04414118761932493"
"mean_prod";"0.7466666666666667"
"mean_prod_per";"74.667"
"std_prod";"0.036757463338907274"
"mean_max";"0.6933333333333332"
"mean_max_per";"69.333"
"std_max";"0.0690249552295722"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7466666666666667"
"BEST_MEAN_per";"74.667"
"best_mean_std";"0.036757463338907274"
"best_fold";"1"
"best_rule";"max"
"best_fold_accuracy";"0.8133333333333334"
"best_fold_accuracy_per";"81.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
