"mean_time_sec";"3.89419207572937"
"mean_time_millisec";"3894.19207572937"
"mean_time_min";"0.06490320126215617"
"mean_time_hour_min_sec";"00:00:03"
"std_time";"0.00993576986942312"
"mean_sum";"0.752"
"mean_sum_per";"75.2"
"std_sum";"0.05031456603763522"
"mean_prod";"0.768"
"mean_prod_per";"76.8"
"std_prod";"0.049602867300635414"
"mean_max";"0.704"
"mean_max_per";"70.4"
"std_max";"0.05087675740890375"
"best_mean_rule";"prod"
"BEST_MEAN";"0.768"
"BEST_MEAN_per";"76.8"
"best_mean_std";"0.049602867300635414"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8666666666666667"
"best_fold_accuracy_per";"86.667"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
