"mean_time_sec";"0.01808481216430664"
"mean_time_millisec";"18.08481216430664"
"mean_time_min";"0.00030141353607177735"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0013893070798875746"
"mean_sum";"0.6719999999999999"
"mean_sum_per";"67.2"
"std_sum";"0.03330665599145811"
"mean_prod";"0.6719999999999999"
"mean_prod_per";"67.2"
"std_prod";"0.03330665599145811"
"mean_max";"0.6719999999999999"
"mean_max_per";"67.2"
"std_max";"0.03330665599145811"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6719999999999999"
"BEST_MEAN_per";"67.2"
"best_mean_std";"0.03330665599145811"
"best_fold";"2"
"best_rule";"max"
"best_fold_accuracy";"0.7333333333333333"
"best_fold_accuracy_per";"73.333"
"best_params";"{'kernel': 'sigmoid'}"
