"mean_time_sec";"1.2313580513000488"
"mean_time_millisec";"1231.3580513000488"
"mean_time_min";"0.02052263418833415"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.011962766078963903"
"mean_sum";"0.736"
"mean_sum_per";"73.6"
"std_sum";"0.0472534537244516"
"mean_prod";"0.744"
"mean_prod_per";"74.4"
"std_prod";"0.028472208672083492"
"mean_max";"0.5333333333333334"
"mean_max_per";"53.333"
"std_max";"0.0477027835199955"
"best_mean_rule";"prod"
"BEST_MEAN";"0.744"
"BEST_MEAN_per";"74.4"
"best_mean_std";"0.028472208672083492"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.7866666666666666"
"best_fold_accuracy_per";"78.667"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 800}"
