"mean_time_sec";"0.08450345993041992"
"mean_time_millisec";"84.50345993041992"
"mean_time_min";"0.001408390998840332"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0015639726001689782"
"mean_sum";"0.4826666666666667"
"mean_sum_per";"48.267"
"std_sum";"0.044141187619324916"
"mean_prod";"0.29333333333333333"
"mean_prod_per";"29.333"
"std_prod";"0.047702783519995524"
"mean_max";"0.4640000000000001"
"mean_max_per";"46.4"
"std_max";"0.061622506710887155"
"best_mean_rule";"sum"
"BEST_MEAN";"0.4826666666666667"
"BEST_MEAN_per";"48.267"
"best_mean_std";"0.044141187619324916"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.5466666666666666"
"best_fold_accuracy_per";"54.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 10, 'splitter': 'best'}"
