"mean_time_sec";"0.04431023597717285"
"mean_time_millisec";"44.31023597717285"
"mean_time_min";"0.0007385039329528809"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.027178191279982146"
"mean_sum";"0.7226666666666666"
"mean_sum_per";"72.267"
"std_sum";"0.06923069325731823"
"mean_prod";"0.616"
"mean_prod_per";"61.6"
"std_prod";"0.07608182729433122"
"mean_max";"0.7226666666666667"
"mean_max_per";"72.267"
"std_max";"0.06045751492669137"
"best_mean_rule";"max"
"BEST_MEAN";"0.7226666666666667"
"BEST_MEAN_per";"72.267"
"best_mean_std";"0.06045751492669137"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.84"
"best_fold_accuracy_per";"84.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
