"mean_time_sec";"0.8405035972595215"
"mean_time_millisec";"840.5035972595215"
"mean_time_min";"0.014008393287658691"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.004673646524126977"
"mean_sum";"0.7413333333333333"
"mean_sum_per";"74.133"
"std_sum";"0.045879068090893996"
"mean_prod";"0.7493333333333333"
"mean_prod_per";"74.933"
"std_prod";"0.048000000000000015"
"mean_max";"0.7253333333333334"
"mean_max_per";"72.533"
"std_max";"0.032221455929585543"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7493333333333333"
"BEST_MEAN_per";"74.933"
"best_mean_std";"0.048000000000000015"
"best_fold";"0"
"best_rule";"prod"
"best_fold_accuracy";"0.8133333333333334"
"best_fold_accuracy_per";"81.333"
"best_params";"{'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 600}"
