"mean_time_sec";"2.3333600044250487"
"mean_time_millisec";"2333.360004425049"
"mean_time_min";"0.03888933340708414"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.01810937451256392"
"mean_sum";"0.6826666666666668"
"mean_sum_per";"68.267"
"std_sum";"0.08657430976398893"
"mean_prod";"0.7066666666666668"
"mean_prod_per";"70.667"
"std_prod";"0.08884443332777428"
"mean_max";"0.5146666666666666"
"mean_max_per";"51.467"
"std_max";"0.07283466817998756"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7066666666666668"
"BEST_MEAN_per";"70.667"
"best_mean_std";"0.08884443332777428"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.84"
"best_fold_accuracy_per";"84.0"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 1000}"
