"mean_time_sec";"0.028410863876342774"
"mean_time_millisec";"28.410863876342773"
"mean_time_min";"0.0004735143979390462"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.020844226667894372"
"mean_sum";"0.6639999999999999"
"mean_sum_per";"66.4"
"std_sum";"0.05017303392593809"
"mean_prod";"0.6666666666666667"
"mean_prod_per";"66.667"
"std_prod";"0.053333333333333344"
"mean_max";"0.624"
"mean_max_per";"62.4"
"std_max";"0.04725345372445162"
"best_mean_rule";"prod"
"BEST_MEAN";"0.6666666666666667"
"BEST_MEAN_per";"66.667"
"best_mean_std";"0.053333333333333344"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.76"
"best_fold_accuracy_per";"76.0"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}"
