"mean_time_sec";"0.09334745407104492"
"mean_time_millisec";"93.34745407104492"
"mean_time_min";"0.001555790901184082"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.003197235479792864"
"mean_sum";"0.5306666666666666"
"mean_sum_per";"53.067"
"std_sum";"0.02133333333333334"
"mean_prod";"0.30933333333333335"
"mean_prod_per";"30.933"
"std_prod";"0.042499673201357946"
"mean_max";"0.5013333333333333"
"mean_max_per";"50.133"
"std_max";"0.031098410105841617"
"best_mean_rule";"sum"
"BEST_MEAN";"0.5306666666666666"
"BEST_MEAN_per";"53.067"
"best_mean_std";"0.02133333333333334"
"best_fold";"0"
"best_rule";"sum"
"best_fold_accuracy";"0.5733333333333334"
"best_fold_accuracy_per";"57.333"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'splitter': 'best'}"
