"mean_time_sec";"1.9128139019012451"
"mean_time_millisec";"1912.8139019012451"
"mean_time_min";"0.031880231698354085"
"mean_time_hour_min_sec";"00:00:01"
"std_time";"0.014644111674281887"
"mean_sum";"0.7333333333333333"
"mean_sum_per";"73.333"
"std_sum";"0.06139127697718048"
"mean_prod";"0.7386666666666667"
"mean_prod_per";"73.867"
"std_prod";"0.06881860213634103"
"mean_max";"0.608"
"mean_max_per";"60.8"
"std_max";"0.045879068090894"
"best_mean_rule";"prod"
"BEST_MEAN";"0.7386666666666667"
"BEST_MEAN_per";"73.867"
"best_mean_std";"0.06881860213634103"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8666666666666667"
"best_fold_accuracy_per";"86.667"
"best_params";"{'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 1000}"
