"mean_time_sec";"0.018744707107543945"
"mean_time_millisec";"18.744707107543945"
"mean_time_min";"0.0003124117851257324"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.009892486253720195"
"mean_sum";"0.7146666666666667"
"mean_sum_per";"71.467"
"std_sum";"0.05817979794472381"
"mean_prod";"0.672"
"mean_prod_per";"67.2"
"std_prod";"0.04182503237695499"
"mean_max";"0.6719999999999999"
"mean_max_per";"67.2"
"std_max";"0.08070797840224832"
"best_mean_rule";"sum"
"BEST_MEAN";"0.7146666666666667"
"BEST_MEAN_per";"71.467"
"best_mean_std";"0.05817979794472381"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8133333333333334"
"best_fold_accuracy_per";"81.333"
"best_params";"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}"
